iter,ep_reward_mean,ep_reward_min,ep_reward_max,ep_len_mean,n_episodes,battery_failure_rate,n_battery_failures,charge_fraction,image_fraction,loss_total,loss_policy,loss_value,entropy
147,18.214800949375537,6.250268547618,31.67904242824445,108.05555555555556,18,0.0,0,0.1083984375,0.8916015625,1.5964438868686557,-0.009573721376364119,3.2321600005030633,1.0062388272956013
148,17.868252935629158,7.270762606342964,33.80202687880141,107.47368421052632,19,0.0,0,0.1044921875,0.8955078125,1.6085878441110253,-0.01081557551806327,3.2597704123705626,1.0481782361865044
149,17.182068412944723,7.643691304106092,33.52593866504855,107.0,19,0.0,0,0.11376953125,0.88623046875,1.6467558465898038,-0.006023160586482845,3.3264411330223083,1.0441560154780745
150,14.425797845455886,-8.796525746528944,30.286162429673045,97.0952380952381,21,0.14285714285714285,3,0.1103515625,0.8896484375,2.5277508391067385,-0.004574288318690378,5.085032661631703,1.01911900639534
151,15.196081827896059,-8.018782014211268,30.744534861516463,99.0,19,0.10526315789473684,2,0.107421875,0.892578125,2.1592877520248295,-0.009664448142575565,4.358673003315926,1.038429757207632
152,16.88786003760511,5.94946318773195,33.4908888930581,106.27777777777777,18,0.0,0,0.1162109375,0.8837890625,1.553123307414353,-0.012171557312831283,3.151719743013382,1.0565009212121368
153,14.347411348055775,-8.783201286976347,27.955663865561213,101.75,20,0.05,1,0.1083984375,0.8916015625,1.7218062413856388,-0.010423598231864162,3.485455413535237,1.0497860243543982
154,13.422629664372542,-8.368026850416193,30.04967741991,95.85714285714286,21,0.14285714285714285,3,0.09375,0.90625,2.4203021321445704,-0.007388470442674588,4.876831760630012,1.0725272679701447
155,15.535867147942131,-10.0,30.174739783085187,102.05,20,0.05,1,0.0966796875,0.9033203125,1.6103541711345315,-0.00824893438257277,3.2583862718194725,1.0590035293251276
156,15.575773319457179,-7.7557652837813205,31.52384525809806,102.25,20,0.1,2,0.1201171875,0.8798828125,1.9889666618779303,-0.009736186986265239,4.018634777143598,1.0614539131522178
157,17.9393756100175,6.702800251066537,27.346160931531813,112.5,18,0.0,0,0.11181640625,0.88818359375,1.2585402032360435,-0.009502994816284627,2.5566683020442724,1.0290954176336526
158,17.96293357148962,6.977187286981881,33.41199160226612,110.55555555555556,18,0.05555555555555555,1,0.1376953125,0.8623046875,1.6728110574185848,-0.010154294426320121,3.386348633468151,1.020896647684276
159,14.579170410274036,-6.8734360851129015,28.556022371584742,103.0,19,0.10526315789473684,2,0.12744140625,0.87255859375,2.0046790916472674,-0.010441099325544202,4.050246288999915,1.000295906700194
160,16.502952235304452,-4.4398865045067915,30.680588272854763,107.57894736842105,19,0.05263157894736842,1,0.1318359375,0.8681640625,1.6773145142011345,-0.007170529139693826,3.3885804172605276,0.9805170364677906
161,19.442357046351436,8.241976527925097,38.31531539916439,115.3529411764706,17,0.0,0,0.13427734375,0.86572265625,1.2886514673009515,-0.009191059222212061,2.614967196807265,0.9641073066741228
162,18.470874148120604,4.572613929337432,35.26695684313236,114.29411764705883,17,0.0,0,0.12158203125,0.87841796875,1.3005240188911558,-0.009218122289166786,2.639161494746804,0.9838606987148524
163,15.471638138979884,-5.05516817675408,31.826845718277376,104.3157894736842,19,0.15789473684210525,3,0.12890625,0.87109375,2.261174696497619,-0.008326664511696436,4.5588898997753855,0.9943592939525843
164,17.718606568992524,-5.246284559691368,35.74590615696358,109.77777777777777,18,0.05555555555555555,1,0.119140625,0.880859375,1.727161553874612,-0.007328366552246735,3.4883844673633577,0.9702311638742686
165,18.361708954547435,8.502321063716217,33.176959085175916,114.82352941176471,17,0.0,0,0.1337890625,0.8662109375,1.2196256637573242,-0.010750046159955673,2.4801060333848,0.9677309215068817
166,16.208080214675835,-9.269708910792145,29.148891140326096,106.94736842105263,19,0.05263157894736842,1,0.14599609375,0.85400390625,1.5691372014582157,-0.006240888871252537,3.1700442101806403,0.9644019156694412
167,17.985015045024955,5.627134739665694,31.492600545279778,112.11111111111111,18,0.0,0,0.15185546875,0.84814453125,1.3036174503155054,-0.010586306340701412,2.6473507046699525,0.9471597207710147
168,16.964576563154957,-4.431577555324012,36.17137443353773,107.44444444444444,18,0.05555555555555555,1,0.14453125,0.85546875,1.5775013244710863,-0.008439479273511097,3.1912851125001906,0.9701753906905651
169,17.899355737501416,-3.3795016251759282,32.16549763635188,107.6842105263158,19,0.10526315789473684,2,0.13720703125,0.86279296875,1.9039699105545878,-0.009491364056884777,3.8463671281933784,0.9722284497693181
170,18.945980307250704,5.23894519549186,36.92891931933933,111.77777777777777,18,0.0,0,0.1337890625,0.8662109375,1.486183969862759,-0.009353205627121497,3.009805605188012,0.9365631265565753
171,17.803954081194828,6.2330960188719295,35.841502321623395,107.3157894736842,19,0.0,0,0.12841796875,0.87158203125,1.4992423539981246,-0.010321195470169187,3.038522869348526,0.9697879472747445
172,18.220896910563074,4.468969396637005,36.48539065858774,107.73684210526316,19,0.0,0,0.12548828125,0.87451171875,1.6255363998934627,-0.00965435866091866,3.2895443465560676,0.9581411805003881
173,17.156328506158612,0.8229639065578969,34.98330895498992,105.10526315789474,19,0.05263157894736842,1,0.12451171875,0.87548828125,1.725000101700425,-0.009389059813111089,3.4884160831570625,0.9818880937993526
174,17.720988930685067,5.44720812062124,34.69244855294867,104.05263157894737,19,0.0,0,0.1298828125,0.8701171875,1.6132338190451265,-0.009140375681454316,3.264064795151353,0.965819862857461
175,15.76552111121292,-3.628784485571005,29.940798982272234,101.89473684210526,19,0.10526315789473684,2,0.11669921875,0.88330078125,2.1479167887941,-0.006719413583050482,4.328271896392107,0.9499748639762402
176,17.09755940608318,5.781720205963498,36.67889080687264,104.42105263157895,19,0.0,0,0.12158203125,0.87841796875,1.5967319356277585,-0.007794033479876816,3.228308193385601,0.9628127012401819
177,16.626965051963044,7.149450749381596,30.675196250205744,103.52631578947368,19,0.0,0,0.1318359375,0.8681640625,1.4969712801277637,-0.009114640462212265,3.0317085959017276,0.9768377687782049
178,16.342588124377897,5.292170520710431,31.235160134844133,103.21052631578948,19,0.0,0,0.12060546875,0.87939453125,1.6145566595718264,-0.008872077832347714,3.2665549609810114,0.9848744129762054
179,15.937458088525549,-4.944932985522967,33.20519880326001,102.3157894736842,19,0.05263157894736842,1,0.1044921875,0.8955078125,1.847705644927919,-0.010891142304171809,3.736858136206865,0.9832281863316894
180,15.720407342553676,5.455510613646017,29.166776620151616,104.0,19,0.05263157894736842,1,0.09765625,0.90234375,1.7887191215530038,-0.0074449359468417246,3.611934980377555,0.9803430555388332
181,15.304648890638498,-8.877780489164302,32.793138833873634,99.15,20,0.05,1,0.1162109375,0.8837890625,1.753073438256979,-0.008846155257197097,3.542985749617219,0.9573281539604068
182,16.491396583574854,4.946984934995486,28.342618141850505,102.89473684210526,19,0.05263157894736842,1,0.10546875,0.89453125,1.8222236555069684,-0.007596811087569222,3.679436583071947,0.9897829668596387
183,16.26454963136362,-8.877780489164302,36.84536385381334,100.75,20,0.05,1,0.10302734375,0.89697265625,1.7596183074638247,-0.01109030939405784,3.561272031068802,0.9927407052367926
184,16.68107271582439,6.5373981113325765,32.9636871547418,103.94736842105263,19,0.0,0,0.1044921875,0.8955078125,1.5034169819206,-0.010121196784893982,3.0468390233814717,0.9881333956494928
185,17.655189808286522,9.45989734838723,34.80838471059191,104.3157894736842,19,0.0,0,0.09912109375,0.90087890625,1.5510648351162672,-0.005553087209409569,3.1327914893627167,0.9777828458696604
186,13.134718318433567,-4.575931633360274,33.491594598425806,94.19047619047619,21,0.23809523809523808,5,0.08203125,0.91796875,2.8497113009914754,-0.008642504834278952,5.73616497553885,0.9728693958371878
187,15.985476413896828,-8.877780489164302,32.349901224418915,101.35,20,0.05,1,0.10107421875,0.89892578125,1.6720831939950584,-0.005308094483916647,3.374186620488763,0.9702023059129715
188,14.898288826636966,0.386436588245612,26.38683498585451,100.4,20,0.15,3,0.10302734375,0.89697265625,2.1798414260149004,-0.010305957030504942,4.399949604645371,0.9827422568574548
189,15.953917404026878,-8.877780489164302,26.479318893282432,101.05,20,0.05,1,0.09912109375,0.90087890625,1.609389559365809,-0.010655060372664593,3.259683532640338,0.979714211076498
190,16.4470030438638,9.846795090436991,26.230240271166274,105.47368421052632,19,0.0,0,0.10009765625,0.89990234375,1.3815286125056445,-0.00869978298433125,2.799966152012348,0.9754685737192631
191,16.601007696233594,8.650621374894936,27.1966655898185,103.05263157894737,19,0.0,0,0.10205078125,0.89794921875,1.3778337640687823,-0.006647246109787374,2.7885392107069493,0.9788593208417297
192,17.360521043692106,9.960103912790697,25.957184525525562,105.21052631578948,19,0.0,0,0.12060546875,0.87939453125,1.3668701171875,-0.007102760882116854,2.76679519303143,0.9424716172739863
193,17.102015708366256,7.9934782948784875,28.502304646249495,104.26315789473684,19,0.0,0,0.11376953125,0.88623046875,1.3830145351588725,-0.009125463807140476,2.802849368751049,0.9284685835242271
194,16.561154190637836,3.1960944260006245,23.899357792000753,104.47368421052632,19,0.05263157894736842,1,0.0986328125,0.9013671875,1.6613943725824356,-0.005262680053419899,3.3521077789366247,0.9396833779290319
195,15.351230972588292,2.9517162150250824,23.39680382219776,101.25,20,0.0,0,0.1103515625,0.8896484375,1.4499098191037774,-0.009167925920337439,2.937187408655882,0.9515962826088071
196,14.832204771139857,2.7489489237589866,21.68776275842705,101.2,20,0.05,1,0.10986328125,0.89013671875,1.6783648294396698,-0.009071984956972302,3.3939515847712753,0.9538976332172752
197,13.985801103009216,-8.512600022217171,23.331728540630046,93.80952380952381,21,0.047619047619047616,1,0.1171875,0.8828125,1.560434189811349,-0.00886383218166884,3.1579983945935965,0.970118205063045
198,14.053355424205947,2.7489489237589866,22.896627612512056,99.4,20,0.0,0,0.12060546875,0.87939453125,1.2743743020575493,-0.009826730530767236,2.5873995792120694,0.9498755667358637
199,13.942135369521106,-8.633732066659299,36.189762979901786,95.38095238095238,21,0.09523809523809523,2,0.09912109375,0.90087890625,1.8687201678752898,-0.007886586560925935,3.7723807882517577,0.9583637835457921
200,14.384481734387448,-8.731966827079678,31.772839398131925,94.66666666666667,21,0.047619047619047616,1,0.11865234375,0.88134765625,1.5366632414981722,-0.008043767450726592,3.108262261748314,0.9424122920259833
201,15.286422095819468,2.223214380168692,32.98158226694053,103.15789473684211,19,0.0,0,0.12744140625,0.87255859375,1.3085215261206031,-0.007949777078465559,2.651149812340736,0.9103603594005107
202,14.55773987689631,3.368129310960024,34.150321217473824,100.05,20,0.1,2,0.13623046875,0.86376953125,1.7603502230718733,-0.006687077967217192,3.552581688389182,0.9253548789769411
203,15.256858334824779,3.0494679321984233,30.832373523663275,102.25,20,0.0,0,0.12890625,0.87109375,1.267392433527857,-0.006167930315132253,2.5655652772635222,0.9222279865294695
204,14.963540865229268,2.365263443021337,36.06878219700418,99.95,20,0.0,0,0.1396484375,0.8603515625,1.3407695028930902,-0.00749082479160279,2.715454803407192,0.9467074463143945
205,14.13040166350191,2.407769810847437,30.006515475686555,98.05,20,0.0,0,0.16015625,0.83984375,1.2155061082914471,-0.009617784479632973,2.4689112890511753,0.9331752987578511
206,13.413147596860133,-2.7767575319578484,28.228198306032827,96.57142857142857,21,0.14285714285714285,3,0.130859375,0.869140625,2.0234931027516723,-0.007040025031892582,4.079564812406898,0.9249279771000147
207,15.49671825084379,-3.570661450691172,35.78913949548139,101.5,20,0.05,1,0.15380859375,0.84619140625,1.4782983738929034,-0.01091303592256736,2.996586873754859,0.9082025937736035
208,14.829825977545799,-7.091108472280454,35.81858964474739,95.85,20,0.05,1,0.13818359375,0.86181640625,1.532077875547111,-0.009614585860981606,3.1020974785089495,0.9356276838108897
209,14.003581057285668,-6.707172547619852,37.01551051733804,97.65,20,0.1,2,0.12158203125,0.87841796875,1.7271624095737934,-0.00659357427211944,3.485502325743437,0.8995173225179315
210,16.005034783929002,2.408835605439374,37.4867787633993,106.94736842105263,19,0.0,0,0.154296875,0.845703125,1.1865284400060774,-0.006487811684201006,2.4038430482149122,0.8905273670330643
211,14.4629414661336,-7.964648568477179,36.78193013141285,99.3,20,0.05,1,0.1376953125,0.8623046875,1.6028824524953962,-0.0054560662974836305,3.2342053789645435,0.876417339593172
212,13.554564744378359,-7.684917691789816,36.480861914201796,96.75,20,0.1,2,0.12939453125,0.87060546875,1.6649869149550796,-0.0070322543266229335,3.361580358073115,0.8771006088703871
213,13.312797772963782,-8.512600022217171,34.20449052329065,97.65,20,0.15,3,0.11962890625,0.88037109375,1.960363780334592,-0.00847519697563257,3.9552982039749622,0.8810126038268209
214,14.997454491005211,-8.58853194607683,33.551743621396405,101.05263157894737,19,0.10526315789473684,2,0.12451171875,0.87548828125,1.6565626103430986,-0.00976097740640398,3.3500463131815197,0.869956592284143
215,16.240451665516467,-5.4554611993766295,39.362635206260144,102.3,20,0.1,2,0.13720703125,0.86279296875,1.8878831578418613,-0.008174556649464648,3.808279751986265,0.8082161206752062
216,18.297490763008962,2.317296480158708,34.391276897543364,111.11111111111111,18,0.0,0,0.1376953125,0.8623046875,1.3314644088968635,-0.006500703132769558,2.692621685564518,0.8345734423026443
217,17.851133012160275,4.928920620291572,37.53609921814603,111.11111111111111,18,0.0,0,0.13232421875,0.86767578125,1.4100250635296105,-0.006010053801583126,2.8480995029211043,0.8014629667624831
218,18.359558718494295,4.518103281036611,36.08950090369583,111.88235294117646,17,0.0,0,0.11474609375,0.88525390625,1.5978685472160579,-0.006789870106149465,3.2255617819726465,0.8122471516951919
219,18.47965410979309,-3.3199114971176433,36.09014139549185,112.77777777777777,18,0.05555555555555555,1,0.126953125,0.873046875,1.6938483010977508,-0.007866314594866707,3.4194192554801703,0.7995011676102877
220,17.492535202728895,3.431410391528887,34.481120922366976,109.33333333333333,18,0.0,0,0.1455078125,0.8544921875,1.404852979257703,-0.007824887346941978,2.842247674241662,0.844597389176488
221,17.24562658830239,3.4811502027970946,36.84601085362363,111.38888888888889,18,0.0,0,0.1396484375,0.8603515625,1.3569302218034864,-0.010367799529922195,2.7507735770195723,0.8088767025619745
222,18.549512043439588,3.8060199717571503,37.994927503201,113.77777777777777,18,0.0,0,0.1357421875,0.8642578125,1.4153889935463666,-0.010263374741771258,2.866781871765852,0.7738562950864434
223,16.95005445195792,-8.32481374834032,37.49290507878361,108.77777777777777,18,0.16666666666666666,3,0.115234375,0.884765625,1.8527980411425233,-0.006479822205437813,3.7341065030544995,0.7775382021442055
224,18.764779890350333,4.230722614056967,36.761471332389604,113.66666666666667,18,0.0,0,0.13525390625,0.86474609375,1.3198163526132702,-0.009195468912366778,2.674185283854604,0.8080812921747565
225,19.451386573660546,3.9988415733348655,38.19979399231966,116.3529411764706,17,0.0,0,0.1376953125,0.8623046875,1.1997626427561046,-0.008328573137987405,2.4315367713570595,0.7677170107141137
226,19.79786148092498,4.039944157931862,39.04884037906103,117.82352941176471,17,0.0,0,0.1455078125,0.8544921875,1.2751310380175709,-0.006004705620580353,2.5778415333479643,0.778502250649035
227,18.68016122760448,4.839696622785705,36.954989404857066,113.61111111111111,18,0.0,0,0.154296875,0.845703125,1.2190756735391914,-0.007542412055772729,2.468963898345828,0.7863869236782193
228,16.23665171854578,-5.0367829615674875,33.753774523647124,112.38888888888889,18,0.1111111111111111,2,0.15625,0.84375,1.5903319135308265,-0.009983594396908302,3.2164829656481744,0.7925973614677787
229,16.339558588928295,-10.0,34.72033108185762,103.10526315789474,19,0.05263157894736842,1,0.15380859375,0.84619140625,1.5385839100927114,-0.010085329243156593,3.1130419969558716,0.7851762302219868
230,18.72567351894869,4.748302062210359,40.90316114631036,112.33333333333333,18,0.0,0,0.1689453125,0.8310546875,1.2188334117643536,-0.00909695859591011,2.4712231434881686,0.7681198386475444
231,17.626290345162825,-5.8833118141422185,38.70530535253453,110.33333333333333,18,0.05555555555555555,1,0.16845703125,0.83154296875,1.3349347199313342,-0.006875737538211979,2.6991156242787837,0.7747353775426745
232,17.905109638566458,-8.703260465523204,32.44289357549092,109.38888888888889,18,0.05555555555555555,1,0.17822265625,0.82177734375,1.416587245464325,-0.008889339739107526,2.8663556564599277,0.7701246220618486
233,17.82418088649523,4.339126439655937,37.02986320195825,109.38888888888889,18,0.0,0,0.18408203125,0.81591796875,1.2730606934055686,-0.010345634518307634,2.582117507979274,0.7652426278218627
234,16.899086193245804,3.125110847765254,33.78464332731464,106.0,19,0.0,0,0.19189453125,0.80810546875,1.349540726840496,-0.008831806556554512,2.73229905590415,0.7776991659775376
235,17.661220285135713,4.3778115547495124,36.574810293091446,107.55555555555556,18,0.0,0,0.17578125,0.82421875,1.2382009086199104,-0.005079050199128687,2.5024047840386627,0.7922433901578187
236,16.314596568940686,-8.569520519436242,27.670480464150625,101.36842105263158,19,0.05263157894736842,1,0.1923828125,0.8076171875,1.5922808757051825,-0.005606157821603119,3.2119078401476147,0.8066885381937027
237,16.09077285158269,-8.851646944563651,25.45032853113568,101.35,20,0.05,1,0.17919921875,0.82080078125,1.7391870336607098,-0.010095265437848866,3.5149234138429164,0.817940454185009
238,17.048694905125828,-2.733871573124767,29.32493520680662,106.6842105263158,19,0.05263157894736842,1,0.16357421875,0.83642578125,1.741433720290661,-0.008419825218152256,3.516338875517249,0.8315888093784451
239,17.63646210436054,7.090723540698406,26.613284551815582,107.61111111111111,18,0.0,0,0.16259765625,0.83740234375,1.1876916280947625,-0.010950159167987295,2.414327720925212,0.8522070530802012
240,19.468649248230665,7.007821829337438,25.931924340184555,110.0,18,0.0,0,0.154296875,0.845703125,1.2472353379242123,-0.006687364033132326,2.524975859001279,0.8565224481746554
241,18.89123900184959,5.5433891308374665,27.193260254775915,108.72222222222223,18,0.0,0,0.15087890625,0.84912109375,1.356373323313892,-0.009868441415892448,2.7496990796178578,0.8607775412499905
242,18.759323550269144,5.811738132838816,27.57890793069162,107.44444444444444,18,0.0,0,0.14453125,0.85546875,1.4491761678829789,-0.00782579509250354,2.931547288969159,0.8771684285253286
243,16.94992860976279,-10.0,34.60143408420935,101.55,20,0.05,1,0.15234375,0.84765625,1.8385699151083827,-0.010411707693128847,3.71561462469399,0.882568833604455
244,17.47582762382115,-9.95938518242759,34.89475158338838,104.10526315789474,19,0.05263157894736842,1,0.150390625,0.849609375,1.747234390862286,-0.007728779051103629,3.5274386260658503,0.8756152410060167
245,18.883464553182566,9.821779355132778,33.36839502226417,109.11111111111111,18,0.0,0,0.1455078125,0.8544921875,1.4029321417212486,-0.009241062213550321,2.8426267959177496,0.9140194540843367
246,17.507490115808178,1.3084311547460086,30.344022350760273,104.84210526315789,19,0.05263157894736842,1,0.1337890625,0.8662109375,1.7707926942035557,-0.010278865194413811,3.580449767410755,0.9153325881808996
247,18.503352206982047,10.632129730434515,32.048051525255445,109.0,18,0.0,0,0.13720703125,0.86279296875,1.3998618772253395,-0.008756497809372377,2.8358915727585554,0.9327410666272045
248,18.319401179301796,9.838522247295478,31.617361260276766,108.83333333333333,18,0.0,0,0.130859375,0.869140625,1.477211902476847,-0.0092743853412685,2.9910842522978784,0.905584093928337
249,17.48672114037447,0.840524029686188,31.776222196533258,108.55555555555556,18,0.1111111111111111,2,0.13134765625,0.86865234375,1.8554426114074887,-0.007942121048108675,3.7448533359915017,0.9041937373578548
250,17.1428904681859,-6.5446485476462986,33.809687351946025,105.52631578947368,19,0.05263157894736842,1,0.14697265625,0.85302734375,1.6421935594640673,-0.006678445023135282,3.315407534688711,0.8831767981871963
251,19.0173236798338,6.385415693327499,33.75726538815299,108.83333333333333,18,0.05555555555555555,1,0.1376953125,0.8623046875,1.737372988462448,-0.0082930118922377,3.508635189384222,0.8651589697226882
252,20.834588609652503,9.382943896725607,34.212125743897786,113.0,18,0.0,0,0.15234375,0.84765625,1.5449932992458344,-0.009136537347512786,3.1258163802325725,0.8778352119028568
253,20.51608950515818,-3.8165161340255045,35.50375284430673,115.52941176470588,17,0.058823529411764705,1,0.1298828125,0.8701171875,1.6276657059788704,-0.013812253120704554,3.3002742122858764,0.865915204770863
254,19.243850214093285,11.361918155185347,34.376599619804544,112.88888888888889,18,0.0,0,0.14306640625,0.85693359375,1.342440965399146,-0.009465501399245114,2.7215097527951,0.8848408129066229
255,20.23469365910638,8.864600536880284,35.240520521012144,113.05555555555556,18,0.0,0,0.154296875,0.845703125,1.4714961839839815,-0.009886629116954282,2.9806379854679106,0.8936179850250483
256,20.793315657583957,9.92176445629943,37.431952145454986,113.0,18,0.0,0,0.146484375,0.853515625,1.4115809384733438,-0.01152285877324175,2.864087927341461,0.8940166272222996
257,17.070714503192903,-6.780738212888812,35.86034099222511,101.45,20,0.1,2,0.14208984375,0.85791015625,2.293029296770692,-0.008040858808089978,4.6203348830342295,0.9097294487059117
258,20.467702896653968,10.046179852193468,35.170185889551,111.72222222222223,18,0.0,0,0.1435546875,0.8564453125,1.4418223349377512,-0.00861720903776586,2.919174065813422,0.9147485412657261
259,18.735216328745793,6.009929853902749,35.02077199642114,107.26315789473684,19,0.05263157894736842,1,0.15771484375,0.84228515625,1.69674686845392,-0.00814282669161912,3.4282940313220025,0.9257318742573262
260,18.095938314473802,5.878939296480789,32.69391248275839,105.73684210526316,19,0.0,0,0.15478515625,0.84521484375,1.6780412130057811,-0.011626880409312434,3.397603488340974,0.9133650114759803
261,17.55206223674192,5.489521095747205,35.673791420509296,104.63157894736842,19,0.0,0,0.173828125,0.826171875,1.4017809132114052,-0.01064401023031678,2.8433023311197756,0.9226246811449528
262,17.920131966942765,5.700511822548095,35.143151168725694,107.73684210526316,19,0.0,0,0.1552734375,0.8447265625,1.3832243002951146,-0.006731321227562148,2.798039449006319,0.9064103337004781
263,18.34516830110501,4.61415838075087,34.49209386723022,110.16666666666667,18,0.0,0,0.150390625,0.849609375,1.3225645868107676,-0.009468405961524696,2.6826769188046455,0.9305467976257205
264,19.04311961798727,5.127794781800196,34.33393065568873,109.11111111111111,18,0.0,0,0.15185546875,0.84814453125,1.4893835546448826,-0.006717891513835639,3.010331826284528,0.9064467657357455
265,20.24906900116163,5.734511493473823,35.835112428113,112.5,18,0.0,0,0.15625,0.84375,1.4240444721654058,-0.008465417276602239,2.8831818249076604,0.9081027058884501
266,19.049074283235093,2.1991527271267888,35.97300315524246,111.22222222222223,18,0.05555555555555555,1,0.14013671875,0.85986328125,1.6588748386129737,-0.010340960133180487,3.356502541899681,0.9035477373749018
267,19.70443787873201,6.074967763225788,35.5026940532845,114.3529411764706,17,0.0,0,0.15185546875,0.84814453125,1.3770190577954053,-0.0095344884932274,2.79116889052093,0.9030893094837665
268,20.254083539296033,5.960806785414521,32.86764299704973,115.0,17,0.0,0,0.12939453125,0.87060546875,1.4388976838439702,-0.00812427446944639,2.9119803380221128,0.8968209752812981
269,18.944783337422418,4.5083121778293975,29.585583251106172,114.17647058823529,17,0.0,0,0.13037109375,0.86962890625,1.4738390665501355,-0.009735488283331506,2.9850143220275642,0.8932607186958194
270,18.436899642138563,2.6860951343953605,30.674869473313468,109.83333333333333,18,0.05555555555555555,1,0.11865234375,0.88134765625,1.714965807273984,-0.006831417922512628,3.4611832350492477,0.8794392632320523
271,19.962419706246198,6.33464814619755,32.83453369450563,113.70588235294117,17,0.0,0,0.119140625,0.880859375,1.5197179842740298,-0.010144767303427216,3.0771915920078756,0.8733044689521193
272,20.936898582801934,5.507964256984231,32.814157229748815,116.47058823529412,17,0.0,0,0.1181640625,0.8818359375,1.5488631416112184,-0.00907891555398237,3.1330064442008734,0.8561163075268269
273,19.018056305167057,4.914875649768558,29.565401962370558,113.16666666666667,18,0.0,0,0.12255859375,0.87744140625,1.4677038179710507,-0.006707964837551117,2.966488382965326,0.8832408733665943
274,17.241987517095843,-4.968185127476389,30.659217692754076,106.52631578947368,19,0.10526315789473684,2,0.11669921875,0.88330078125,2.191772365197539,-0.008866199926706031,4.418455059826374,0.8588965605944395
275,18.466620497878196,6.224088615831668,28.97883635616015,113.33333333333333,18,0.0,0,0.1220703125,0.8779296875,1.4301098242402077,-0.006042249964957591,2.8897779166698454,0.8736886832863092
276,18.10275661213585,5.93190562274364,30.741077897416208,111.61111111111111,18,0.05555555555555555,1,0.1142578125,0.8857421875,1.7104565841145813,-0.007454129189136438,3.4530896000564097,0.86340849455446
277,19.29922661000076,6.317743881485498,30.485209583959122,113.72222222222223,18,0.0,0,0.13232421875,0.86767578125,1.4546814493834972,-0.006495107825321611,2.9396917771548035,0.8669333435595036
278,19.51175014905317,7.406124547824453,28.691394224419525,116.05882352941177,17,0.0,0,0.13134765625,0.86865234375,1.4174304602667689,-0.006418518366990611,2.865074460953474,0.8688252260908484
279,19.111176778231503,-6.2495916969184755,29.4402490163108,112.94444444444444,18,0.05555555555555555,1,0.11328125,0.88671875,1.8020281318575144,-0.007057253527455032,3.635814742743969,0.8821982065215707
280,18.103754293656124,1.2149688994873244,29.582430707449564,111.66666666666667,18,0.1111111111111111,2,0.12548828125,0.87451171875,2.785662642866373,-0.009380672455881723,5.607890246063471,0.8901809131726622
281,19.454724971680392,-1.0569469677163248,31.200343504130444,109.5,18,0.05555555555555555,1,0.13623046875,0.86376953125,1.9372342366725206,-0.00644204618583899,3.9050613939762115,0.8854414865374565
282,19.470343212671455,10.128011969739884,29.95280260205436,110.5,18,0.0,0,0.1337890625,0.8662109375,1.6245278108865022,-0.005940500827273354,3.2785347025841474,0.8799034938216209
283,18.904356706940447,-3.517743451902617,30.844021811277205,108.77777777777777,18,0.05555555555555555,1,0.138671875,0.861328125,1.8647671170532703,-0.005657740580500103,3.758293182775378,0.8721735810860991
284,19.73018130690197,8.49716087722891,29.672936591597416,109.5,18,0.0,0,0.14599609375,0.85400390625,1.5367935225367546,-0.00691177586268168,3.104707344248891,0.8648371946066618
285,17.0043171449994,-0.3698053211365462,28.174995107961212,105.42105263157895,19,0.05263157894736842,1,0.1708984375,0.8291015625,1.7616946110501885,-0.006898501131217927,3.5543557666242123,0.8584770515561104
286,17.394156449551694,-0.8014059269226834,31.36191172012905,104.63157894736842,19,0.10526315789473684,2,0.15771484375,0.84228515625,1.8785945925861598,-0.009389360729255714,3.792899988219142,0.846603176370263
287,17.43314663371624,8.454238954177848,32.36799577176603,104.94736842105263,19,0.05263157894736842,1,0.16455078125,0.83544921875,1.7606143640354275,-0.010826252470724284,3.5600103732198476,0.8564569467678667
288,18.82072154003752,8.465718471353673,35.649974415699475,107.77777777777777,18,0.0,0,0.16162109375,0.83837890625,1.3256763866171242,-0.009084921528119594,2.6863008622080087,0.8389125142246485
289,17.76541245308692,6.240456168207545,34.085982207026056,105.63157894736842,19,0.0,0,0.16064453125,0.83935546875,1.3235934019088744,-0.007358967031177599,2.6785450395196677,0.8320151241496205
290,16.589873224813058,-0.26384702425684736,32.98415794083884,104.73684210526316,19,0.05263157894736842,1,0.17919921875,0.82080078125,1.5168673099949956,-0.007000963798782322,3.0647196218371393,0.8491535628214478
291,18.28543198673104,8.552483721474001,35.09636270897383,106.26315789473684,19,0.0,0,0.1650390625,0.8349609375,1.252187425084412,-0.005897545622428879,2.532983464375138,0.8406766146421433
292,18.441862482502437,10.161766081756213,31.71455144471745,107.3157894736842,19,0.0,0,0.15283203125,0.84716796875,1.260139891318977,-0.006186417187564075,2.549666729196906,0.8507055481895804
293,18.449241438309297,11.186454338493357,34.81905405878934,106.6842105263158,19,0.0,0,0.1474609375,0.8525390625,1.2193307843059302,-0.008887120684084948,2.472885961085558,0.8225076220929622
294,16.851879042546486,0.8188989874935828,35.23722374462055,104.21052631578948,19,0.05263157894736842,1,0.1640625,0.8359375,1.5258359462954103,-0.007530605810461566,3.0829251632094383,0.8096033338457346
295,18.436417395326202,11.888638801915702,34.506749019446296,105.6842105263158,19,0.0,0,0.1572265625,0.8427734375,1.2358926098793745,-0.006124388767057098,2.5000207394361498,0.7993370547890664
