iter,ep_reward_mean,ep_reward_min,ep_reward_max,ep_len_mean,n_episodes,loss_total,loss_policy,loss_value,entropy
27,12.757619853789198,3.8335408880327138,25.86365438271139,100.0,20,0.6377340132370591,-0.006568542521563359,1.312600958906114,1.1997924637049437
28,11.129438196152572,-8.014038654748697,22.137899523091008,93.71428571428571,21,0.841785705066286,-0.007849583195638842,1.7223610173910857,1.1545215353369713
29,11.27525437289859,-8.946329814250731,26.643048155870524,92.47619047619048,21,1.091364547610283,-0.006731455572298728,2.219085852429271,1.1446922767907382
30,13.108016305833292,3.884913247535923,22.60085985530418,104.10526315789474,19,0.7225128269288689,-0.005637994161224924,1.4792253287509083,1.146184568107128
31,14.263177687811934,4.494325557054605,26.048153330674133,103.84210526315789,19,0.8189440929330886,-0.008518324194301385,1.6774670049548148,1.1271085921674966
32,14.636496516009094,5.922387530054462,24.646909475715177,106.3157894736842,19,0.7697416577022522,-0.00857144137553405,1.5785117911174893,1.0942795533686875
33,16.029862583414896,4.361809320219477,25.21137670698361,109.94444444444444,18,0.8450566226616502,-0.00973458261869382,1.7304161328822374,1.0416859863325953
34,15.290830428471391,4.429784114543795,27.7221113689517,108.33333333333333,18,0.8934648906812072,-0.0065099382016342135,1.8204417124390602,1.024602958187461
35,16.420759332191007,5.096365016982598,25.720916600413176,112.41176470588235,17,0.8342696197330952,-0.0060574092989554625,1.7012375846505166,1.029176645539701
36,16.972804782514746,4.810134450271268,30.840667682375045,113.82352941176471,17,0.9395516725257039,-0.006761378158989828,1.9131673995405436,1.027065222710371
37,17.977678340930254,4.832284535552913,34.02415229490707,113.94117647058823,17,0.9825029446743428,-0.006576075407792814,1.9989334382116795,1.0387699341401457
38,14.72927196259688,-9.447827585799168,29.955813461566635,105.26315789473684,19,1.1315366581082344,-0.009200068470090628,2.302306303754449,1.041642514243722
39,15.135252392310669,-8.722089723483744,24.350826866229845,106.42105263157895,19,1.168385098129511,-0.005199695829651319,2.3687016356736423,1.0766028361395001
40,17.426866190282833,5.259881855017621,30.925384113611784,112.88888888888889,18,1.1038037199527024,-0.006936886496259831,2.242780612781644,1.0649700675159692
41,15.47854649880138,-9.25855894335288,27.150609267627473,107.36842105263158,19,1.2976027995813637,-0.007583886520296801,2.631830693036318,1.072865286655724
42,17.407271310005207,5.8155831840906025,28.908649425444615,115.23529411764706,17,1.0394047814421357,-0.007920011194073595,2.1144855607301,0.9917991118505597
43,18.02584724386552,4.759173202129731,30.46826667229181,117.3529411764706,17,1.0661946004256606,-0.012502570965443738,2.176346018537879,0.9475837841629982
44,17.011340275679494,5.11411763092506,25.04624038956721,118.94117647058823,17,1.0498562981374562,-0.007471329472900834,2.13413468785584,0.9739719247445464
45,15.948969361389155,-9.266911253017211,26.57888825726573,111.11111111111111,18,1.3303750870749353,-0.009996747455443256,2.699543196707964,0.939976279810071
46,16.497896789177346,-5.3631278994004195,29.88937580144511,118.29411764705883,17,1.2049097179435193,-0.010807766515063122,2.4498329013586044,0.919896736741066
47,17.045751620116008,-8.998015689138661,27.8984378925876,117.29411764705883,17,1.3838028326630591,-0.005543758165731561,2.7976270161569117,0.9466917134821415
48,15.650020950484311,-8.48214643838506,23.26606242006235,117.94117647058823,17,1.2763227566611022,-0.006902397578232922,2.585421556979418,0.9485623719170689
49,18.037929841594956,-4.390748166951045,26.716148089872185,122.4375,16,1.2455071270465852,-0.00741666135872947,2.5247400633990766,0.9446243934333325
50,19.010363057299642,9.323398099521588,26.649700483037464,123.5,16,1.1350706862285733,-0.008399153818027116,2.306416132673621,0.9738224033266306
