policy,episode,step,action,reward,total_reward,terminated,truncated,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43
trained,2,4,3,0.783622088857383,1.700369249256595,False,False,0.5538653995998977,0.00015,0.2788399405065767,0.10640597616749384,0.013722089046129137,0.1844887765448175,0.1455951450017301,0.06471431274110173,0.01783156698921213,0.21920820999646404,0.720322430080915,0.17129514090897313,0.145036194784304,0.28789400859881387,0.577555312940356,0.1981004126565555,0.17960052941361407,0.3007434318555674,0.26059172778881634,0.1905340397090704,0.14645533817705958,0.33182338161922303,0.540991099989281,0.3252593473036942,0.0973447475584275,0.34585299834852135,0.8083475055474241,0.412733302366225,0.23672083296987959,0.44395352909408,0.01785120575889443,0.3927538857623843,0.36742732025563174,0.630386954070542,0.7655864724314507,0.3947740557307204,0.36278389874376366,0.6312413138273678,0.9340774324393841,0.39687021018783863,0.3906445514186449,0.6449118097620791,0.775438596491228,0.1543859649122807
trained,2,5,1,0.07775171242171122,1.7781209616783062,False,False,0.549130950676225,0.0002,0.1455951450017301,0.03566249588499023,-0.05716843301078787,0.14420820999646405,0.720322430080915,0.23304119646929125,0.07003619478430399,0.21289400859881388,0.577555312940356,0.27184672544816185,0.10460052941361407,0.22574343185556736,0.26059172778881634,0.2761806059365023,0.07145533817705958,0.256823381619223,0.540991099989281,0.46843112931447844,0.022344747558427493,0.27085299834852133,0.8083475055474241,0.5896100047341517,0.1617208329698796,0.36895352909407997,0.01785120575889443,0.5713328027003051,0.2924273202556318,0.5553869540705421,0.7655864724314507,0.5746116987711954,0.2877838987437637,0.5562413138273677,0.9340774324393841,0.575962122400288,0.3156445514186449,0.569911809762079,0.9983849601646385,0.6501279260355914,0.36666945243080096,0.6376986542610431,0.7714912280701754,0.15043859649122807
trained,2,6,1,0.021197946248074813,1.7993189079263812,False,False,0.5477617067548216,0.00025,0.720322430080915,0.2353351973307053,0.04336952811763733,0.1862273419321472,0.577555312940356,0.2780911735206114,0.0779338627469474,0.19907676518890072,0.26059172778881634,0.2809918046521057,0.04478867151039291,0.23015671495255635,0.540991099989281,0.4760947773586238,-0.0043219191082391716,0.24418633168185466,0.8083475055474241,0.6129410010371008,0.13505416630321293,0.34228686242741335,0.01785120575889443,0.6066605682721414,0.2657606535889651,0.5287202874038754,0.7655864724314507,0.6098650339121142,0.26111723207709703,0.5295746471607011,0.9340774324393841,0.6124032552722861,0.2889778847519782,0.5432451430954124,0.9983849601646385,0.6899577691091728,0.3400027857641343,0.6110319875943765,0.4694221430938589,0.7297701937484251,0.40918749271886556,0.6222534500000211,0.7700877192982456,0.14903508771929824
trained,2,7,3,0.06790804859196055,1.8672269565183417,False,False,0.5394730018464647,0.0003,0.720322430080915,0.04278406955785762,-0.08663047188236267,0.05622734193214721,0.577555312940356,0.051564302461185804,-0.052066137253052605,0.06907676518890071,0.540991099989281,0.42397524461943964,-0.13432191910823918,0.11418633168185466,0.8083475055474241,0.5399584332109922,0.005054166303212923,0.21228686242741332,0.01785120575889443,0.5278436432284391,0.13576065358896508,0.3987202874038754,0.7655864724314507,0.5317431654495771,0.13111723207709702,0.3995746471607011,0.9340774324393841,0.5400236419893045,0.15897788475197824,0.4132451430954124,0.9983849601646385,0.6557503326277636,0.2100027857641343,0.4810319875943765,0.4694221430938589,0.7142384170310533,0.27918749271886556,0.4922534500000211,0.25741753019570734,0.7066478211341023,0.27095192224430587,0.5024092882735901,0.7632456140350877,0.14219298245614034
trained,2,8,1,0.5188644032776747,2.3860913597960165,False,False,0.5372239899891362,0.00035,0.577555312940356,0.04929653581533362,-0.08539947058638593,0.03574343185556737,0.540991099989281,0.4324745671876754,-0.1676552524415725,0.08085299834852132,0.8083475055474241,0.5689337508278702,-0.02827916703012041,0.17895352909408,0.01785120575889443,0.5801631570190775,0.10242732025563175,0.36538695407054206,0.7655864724314507,0.5840866281553686,0.09778389874376368,0.3662413138273678,0.9340774324393841,0.5949296220312688,0.1256445514186449,0.37991180976207906,0.9983849601646385,0.7219155359306214,0.17666945243080098,0.4476986542610431,0.4694221430938589,0.7852098365816169,0.2458541593855322,0.45892011666668775,0.25741753019570734,0.777578596388752,0.2376185889109725,0.4690759549402568,0.6052979797475214,0.6933399536865583,0.2993537521834249,0.49015714436222574,0.7614912280701754,0.14043859649122806
trained,2,9,3,0.0,2.3860913597960165,False,False,0.5229408698071175,0.00035,0.01785120575889443,0.5063227588904172,-0.07757267974436861,0.18538695407054168,0.7655864724314507,0.4908798723179811,-0.0822161012562367,0.1862413138273674,0.9340774324393841,0.5548994140244125,-0.05435544858135548,0.19991180976207867,0.9983849601646385,0.5704432672355119,-0.003330547569199401,0.2676986542610427,0.4694221430938589,0.6152772196477951,0.06585415938553182,0.27892011666668737,0.25741753019570734,0.6214388756495028,0.05761858891097214,0.2890759549402564,0.6052979797475214,0.797106668973793,0.11935375218342453,0.31015714436222536,0.924971774341913,0.7343109494851824,0.06601068374012357,0.3358339878639932,0.3691831563777296,0.785431546974748,0.14894549473786697,0.41993909996960344,0.39149532520033914,0.862859298495097,3.524068135958814,3.710843397419987,0.7520175438596491,0.13096491228070173
trained,2,10,3,0.8725006497925523,3.2585920095885688,False,False,0.5093928584861123,0.0004,0.01785120575889443,0.02328194044242102,-0.25590601307770194,0.007053620737208348,0.7655864724314507,0.03756540820988678,-0.26054943458957003,0.007907980494034064,0.9983849601646385,0.26552419163236113,-0.18166388090253274,0.08936532092770942,0.4694221430938589,0.43154893412793094,-0.1124791739478015,0.10058678333335402,0.25741753019570734,0.4119759568944777,-0.12071474442236119,0.11074262160692304,0.6052979797475214,0.37388995283008203,-0.058979581149908804,0.13182381102889204,0.924971774341913,0.329009288342823,-0.11232264959320977,0.15750065453065987,0.3691831563777296,0.5695758418514948,-0.029387838595466367,0.24160576663627012,0.39149532520033914,0.9006654233364338,3.3457348026254814,3.5325100640866536,0.9827785862473479,0.8474765487753015,3.8769597787232652,4.146045136513776,0.7426315789473684,0.12157894736842104
trained,2,11,3,0.0,3.2585920095885688,False,False,0.5023724140187431,0.0004,0.4694221430938589,0.19983957970674754,-0.20247917394780113,0.010586783333354409,0.25741753019570734,0.1805609996067849,-0.21071474442236082,0.02074262160692342,0.6052979797475214,0.3572022751709371,-0.14897958114990842,0.041823811028892426,0.924971774341913,0.22601763322457827,-0.2023226495932094,0.06750065453066023,0.3691831563777296,0.39038438775328427,-0.11938783859546599,0.15160576663627048,0.39149532520033914,0.9711977067293089,3.2557348026254815,3.4425100640866533,0.9827785862473479,0.9234517739777751,3.7869597787232654,4.056045136513776,0.8465152444163264,0.8927530551238068,4.123031948470202,4.393955518543541,0.7901265653587989,0.8387305519083372,4.735694300236443,4.951744544502356,0.41336824659495774,0.6812676061736234,6.428285931289469,6.633557373004586,0.7378947368421053,0.1168421052631579
trained,2,12,3,0.0,3.2585920095885688,False,False,0.4985927275175817,0.0004,0.924971774341913,0.07250486814030767,-0.24565598292654273,0.024167321197326903,0.3691831563777296,0.3191071716919692,-0.1627211719287993,0.10827243330293716,0.39149532520033914,0.9736210220626927,3.2124014692921485,3.39917673075332,0.9827785862473479,0.9218660388459153,3.743626445389932,4.0127118031804425,0.8465152444163264,0.8930040755733992,4.079698615136869,4.350622185210208,0.7901265653587989,0.8411556792510532,4.692360966903109,4.908411211169023,0.41336824659495774,0.6844898821812886,6.384952597956136,6.590224039671252,0.809054406860125,0.6778549923076871,6.460761749022619,6.593948671921756,0.5986615894437214,0.6799842828795426,6.472042025849696,6.606744168799026,0.6153991736323516,0.683364923955014,6.361657074558658,6.623234851156483,0.7356140350877193,0.11456140350877193
trained,2,13,1,0.0,3.2585920095885688,False,False,0.4963940698621004,0.0004,0.3691831563777296,0.2796396306569768,-0.18772117192879934,0.08327243330293717,0.39149532520033914,0.981947664993634,3.187401469292148,3.37417673075332,0.9827785862473479,0.9299450297441977,3.718626445389932,3.9877118031804426,0.8465152444163264,0.9013691597100659,4.054698615136869,4.325622185210207,0.7901265653587989,0.849893218749804,4.66736096690311,4.883411211169022,0.41336824659495774,0.6937217258319058,6.359952597956137,6.565224039671253,0.809054406860125,0.6865856614505612,6.435761749022619,6.568948671921756,0.5986615894437214,0.6892995441422078,6.447042025849696,6.581744168799026,0.6153991736323516,0.6924759782094377,6.336657074558659,6.598234851156484,0.03176758375076838,0.6810041083408431,6.503349803258586,6.619061304501044,0.7342982456140351,0.11324561403508772
trained,2,14,5,0.0,3.2585920095885688,False,False,0.4414825399626106,0.0004,0.39149532520033914,0.12162725059158408,2.187401469292148,2.37417673075332,0.9827785862473479,0.08124091417171066,2.718626445389932,2.9877118031804426,0.8465152444163264,0.051753742465774626,3.0546986151368687,3.3256221852102072,0.7901265653587989,1.1802844782439062e-05,3.6673609669031095,3.883411211169023,0.41336824659495774,0.15396911506777758,5.359952597956137,5.565224039671253,0.809054406860125,0.16029249692444958,5.435761749022619,5.568948671921756,0.5986615894437214,0.15888331942211306,5.447042025849696,5.581744168799026,0.6153991736323516,0.15455371687968572,5.336657074558659,5.598234851156484,0.03176758375076838,0.16579412585045386,5.503349803258586,5.619061304501044,0.10717815486532267,0.15845795343930358,5.3986747739040375,5.62252911203712,0.6816666666666666,0.0606140350877193
trained,2,15,0,0.0,3.2585920095885688,False,False,0.4094988361515125,0.0004,0.39149532520033914,1.7242230927178404,1.1874014692921484,1.3741767307533201,0.9827785862473479,1.7815786689355182,1.718626445389932,1.9877118031804426,0.8465152444163264,1.7660237310659954,2.0546986151368687,2.3256221852102072,0.7901265653587989,1.746784744137487,2.6673609669031095,2.883411211169023,0.41336824659495774,1.6885466648347942,4.359952597956137,4.565224039671253,0.809054406860125,1.7100459748383667,4.435761749022619,4.568948671921756,0.5986615894437214,1.682359747618039,4.447042025849696,4.581744168799026,0.6153991736323516,1.6942800057691887,4.336657074558659,4.598234851156484,0.03176758375076838,1.7068011756902808,4.503349803258586,4.619061304501044,0.10717815486532267,1.687347166754068,4.3986747739040375,4.62252911203712,0.6290350877192983,0.007982456140350877
trained,2,16,5,0.0,3.2585920095885688,False,False,0.34814381665171573,0.0004,0.39149532520033914,0.1715263983369154,0.18740146929214765,0.3741767307533193,0.9827785862473479,0.13568252184271792,0.7186264453899314,0.9877118031804419,0.8465152444163264,0.1444221407132122,1.054698615136868,1.3256221852102066,0.7901265653587989,0.1267658661755063,1.6673609669031089,1.8834112111690222,0.41336824659495774,1.1148354095386172e-05,3.3599525979561355,3.5652240396712513,0.809054406860125,0.03894413886991384,3.4357617490226184,3.5689486719217554,0.5986615894437214,0.006792836522855625,3.4470420258496954,3.5817441687990255,0.6153991736323516,0.00943923430290392,3.3366570745586577,3.598234851156483,0.03176758375076838,0.0403023230203156,3.5033498032585846,3.619061304501043,0.10717815486532267,0.004781069409788381,3.3986747739040366,3.6225291120371192,0.5764035087719298,0.9448245614035089
trained,2,17,1,0.1532685896537193,3.411860599242288,False,False,0.333816178071483,0.00045,0.9827785862473479,0.5470656356418427,0.5269597787232647,0.7960451365137753,0.8465152444163264,0.5612780930785025,0.8630319484702015,1.13395551854354,0.7901265653587989,0.5475588240327779,1.4756943002364422,1.6917445445023553,0.41336824659495774,0.45069468348497027,3.168285931289469,3.373557373004585,0.809054406860125,0.4702124390700828,3.2440950823559516,3.3772820052550885,0.5986615894437214,0.4440834073956644,3.2553753591830286,3.3900775021323586,0.6153991736323516,0.45576104294766673,3.144990407891991,3.4065681844898164,0.03176758375076838,0.4664419392037086,3.311683136591918,3.4273946378343765,0.10717815486532267,0.448634293875695,3.2070081072373697,3.4308624453704524,0.49475622278102915,0.4663274251008945,3.2806759695832968,3.4321569566980292,0.5663157894736842,0.9347368421052633
trained,2,18,1,0.9658537495863359,4.377714348828624,False,False,0.30100734086136793,0.0005,0.8465152444163264,0.3587033358361437,0.3313652818035356,0.6022888518768741,0.7901265653587989,0.45783425764610464,0.9440276335697763,1.1600778778356895,0.41336824659495774,0.3713871271518619,2.6366192646228033,2.841890706337919,0.809054406860125,0.3600744878979142,2.7124284156892857,2.8456153385884226,0.5986615894437214,0.3685807409457952,2.7237086925163627,2.8584108354656927,0.6153991736323516,0.3687889444023392,2.613323741225325,2.87490151782315,0.03176758375076838,0.3553119082414083,2.7800164699252523,2.8957279711677106,0.10717815486532267,0.3670547740536927,2.675341440570704,2.8991957787037865,0.49475622278102915,0.3566741458370131,2.7490093029166305,2.9004902900313634,0.047861420290126855,0.3553744922098691,2.772323533859329,2.905520565459886,0.5383333333333333,0.9067543859649124
trained,2,19,1,0.7165880590292328,5.094302407857857,False,False,0.2815582673826507,0.00055,0.7901265653587989,0.41224607217436776,0.6090276335697763,0.8250778778356895,0.41336824659495774,0.3852171118310134,2.3016192646228033,2.506890706337919,0.809054406860125,0.3900170446640903,2.3774284156892858,2.5106153385884227,0.5986615894437214,0.38064856677633857,2.3887086925163628,2.523410835465693,0.6153991736323516,0.3864473651158982,2.278323741225325,2.53990151782315,0.03176758375076838,0.3858121493195054,2.4450164699252523,2.5607279711677107,0.10717815486532267,0.38208531445501437,2.340341440570704,2.5641957787037866,0.49475622278102915,0.3863636462385024,2.4140093029166305,2.5654902900313634,0.047861420290126855,0.38553954173856503,2.437323533859329,2.570520565459886,0.48335533192841085,0.385974763093739,2.4027579893624926,2.5773337223782633,0.5207017543859649,0.889122807017544
trained,2,20,5,0.0,5.094302407857857,False,False,0.2289095683583536,0.00055,0.41336824659495774,0.022036222175082595,1.301619264622803,1.5068907063379189,0.809054406860125,0.06770332092399524,1.3774284156892858,1.5106153385884227,0.5986615894437214,0.03263419152787902,1.3887086925163628,1.5234108354656928,0.6153991736323516,1.4504991334807057e-05,1.278323741225325,1.5399015178231503,0.03176758375076838,0.06786475602349681,1.4450164699252521,1.5607279711677104,0.10717815486532267,0.015788728101864335,1.340341440570704,1.5641957787037866,0.49475622278102915,0.06412084072990279,1.4140093029166307,1.5654902900313634,0.047861420290126855,0.06602543575135539,1.4373235338593289,1.5705205654598862,0.48335533192841085,0.0605982782490593,1.4027579893624929,1.5773337223782633,0.8320100062802893,0.06501474522981607,1.458216345779086,1.5952326251030764,0.46807017543859647,0.8364912280701756
trained,2,21,1,0.0,5.094302407857857,False,False,0.17765086046137504,0.00055,0.41336824659495774,2.600478780222008e-05,0.3016192646228031,0.506890706337919,0.809054406860125,0.2625039844830862,0.37742841568928576,0.5106153385884227,0.5986615894437214,0.033994411632502726,0.38870869251636275,0.5234108354656928,0.6153991736323516,0.06616735527040739,0.27832374122532505,0.5399015178231502,0.03176758375076838,0.2573009587449315,0.4450164699252521,0.5607279711677104,0.10717815486532267,0.03448003798890816,0.3403414405707038,0.5641957787037867,0.49475622278102915,0.24858116819946569,0.4140093029166307,0.5654902900313633,0.047861420290126855,0.2525351424572787,0.4373235338593289,0.570520565459886,0.48335533192841085,0.2393626485520054,0.4027579893624928,0.5773337223782634,0.8320100062802893,0.24866897725818443,0.45821634577908604,0.5952326251030763,0.41543859649122805,0.7838596491228071
trained,2,22,1,0.1708733072929898,5.265175715150846,False,False,0.1754658824573559,0.0006,0.809054406860125,0.4754289483050898,0.07242841568928574,0.20561533858842268,0.5986615894437214,0.10466077444316595,0.08370869251636275,0.2184108354656928,0.6153991736323516,0.11739511996728201,-0.026676258774674957,0.23490151782315025,0.03176758375076838,0.4839187569805717,0.14001646992525216,0.25572797116771046,0.10717815486532267,0.10284371737562242,0.035341440570703826,0.25919577870378663,0.49475622278102915,0.46610048878610844,0.10900930291663068,0.26049029003136337,0.047861420290126855,0.47699974824433233,0.13232353385932888,0.2655205654598861,0.48335533192841085,0.45168787519798975,0.09775798936249279,0.2723337223782634,0.8320100062802893,0.47916039813480654,0.15321634577908602,0.2902326251030763,0.9162713876031214,0.3946571528773002,0.06621779927443944,0.29733076467461006,0.3993859649122807,0.7678070175438598
trained,2,23,1,0.6545690332597887,5.9197447484106345,False,False,0.18201808624875201,0.00065,0.5986615894437214,0.5604046560814986,-0.0796246408169706,0.055077502132359464,0.6153991736323516,0.3791620565200969,-0.1900095921080083,0.07156818448981692,0.03176758375076838,0.14341371415102744,-0.02331686340808119,0.09239463783437714,0.10717815486532267,0.46910113809118176,-0.1279918927626295,0.09586244537045331,0.49475622278102915,0.11059144278647967,-0.05432403041670265,0.09715695669803003,0.047861420290126855,0.14456869928786145,-0.031009799474004465,0.10218723212655277,0.48335533192841085,0.11142725970595996,-0.06557534397084055,0.10900038904493006,0.8320100062802893,0.19613799901614992,-0.010116987554247316,0.126899291769743,0.9162713876031214,0.13227495281682938,-0.0971155340588939,0.13399743134127676,0.4796247431343058,0.17660629404269515,-0.12536134166432172,0.1356945217272505,0.3907894736842105,0.7592105263157897
trained,2,24,9,0.8395532557401496,6.759298004150784,False,False,0.187796459184759,0.0007,0.03176758375076838,0.11934267118940776,-0.10498353007474785,0.01072797116771047,0.10717815486532267,0.38483699768283053,-0.20965855942929618,0.014195778703786648,0.49475622278102915,0.08489242101139684,-0.1359906970833693,0.015490290031363353,0.047861420290126855,0.11308796549669538,-0.11267646614067113,0.020520565459886106,0.48335533192841085,0.06844620003082401,-0.14724201063750722,0.027333722378263398,0.8320100062802893,0.15093046005826605,-0.09178365422091399,0.04523262510307632,0.4796247431343058,0.09250455873930234,-0.2070280083309884,0.054027855060583836,0.06357656961333036,0.15425061637264473,-0.09766750077399289,0.06318018029231401,0.09291361639218532,0.5087299076564614,-0.07767709466611299,0.06737607783433001,0.23211742831436644,0.4676866215039697,-0.10534471289364622,0.08562234064147409,0.38649122807017544,0.7549122807017545
trained,2,25,9,0.0,6.759298004150784,False,False,0.19284867608121328,0.0007,0.23211742831436644,0.1295235122417461,-0.17367804622697955,0.017289007308140755,0.7469979288121215,0.34015124711365163,-0.17171373505332213,0.02359186940463284,0.8757383546710893,0.2605058787240683,-0.07028626666845411,0.036078327778019836,0.5380439267698448,0.4064032474222836,-0.10932002434360887,0.05111414127170216,0.3059192905853799,0.19740902977262811,-0.19990571247506067,0.06539218346762633,0.9789968681615747,0.07556002444182183,-0.19988784057627526,0.07010676548854917,0.9329845736861673,0.07447720270928558,-0.1946385252900139,0.07324241214564457,0.12183230435967496,0.3115265491405783,-0.15565341753825426,0.07880312000456191,0.6728154516181359,0.27608503328041756,-0.16758373503035878,0.08098872520222054,0.38873399914497975,0.29564869637805546,-0.15845808654629764,0.08489551626622112,0.3828947368421053,0.7513157894736844
trained,2,26,9,0.0,6.759298004150784,False,False,0.20232902490299418,0.0007,0.38873399914497975,0.09600315642376002,-0.2401247532129643,0.003228849599554451,0.37311439137581326,0.1220986786992815,-0.2537407969987377,0.01379866559397063,0.23626104690781402,0.5101143130980049,0.0019689792588769707,0.023934437852741818,0.9009792347940591,0.09689294695261595,-0.23231754890017176,0.04101268078593421,0.6525216652520472,0.18384314127902837,-0.18441289519271323,0.07326329743782935,0.5805288791240878,0.19075225646911717,-0.1820277757204743,0.08203819786380791,0.5171254000730314,0.21788120978314396,-0.18194371223611142,0.0899333069265155,0.7316434282848102,0.22505495719110394,-0.16758290298312506,0.09120631649413251,0.4437637546306412,0.5001000707440094,-0.04860211882849247,0.09186731339490507,0.8959290347995896,0.5193315071826685,-0.03630164384433859,0.09873623784320595,0.37859649122807015,0.7470175438596492
trained,2,27,9,0.0,6.759298004150784,False,False,0.21155893070055404,0.0007,0.8959290347995896,0.12006257524188448,-0.12963497717767192,0.005402904509872617,0.024606360677532857,0.036141187159792795,-0.1877218237587552,0.00953482451092441,0.8695243498703299,0.16211765860138858,-0.2588680147664248,0.012031094838965448,0.8837590841467781,0.05073835925033722,-0.19243176275856663,0.037125308310895284,0.5289773702242552,0.3005995745390071,-0.01855597365133387,0.05693621259031109,0.12238372919114715,0.30693221872826804,-0.02283980293539874,0.06833255273155979,0.8491205757576858,0.17046060701744606,-0.1262675503219407,0.06977327232841163,0.5483116780295233,0.3627766957429602,-0.012975940075752987,0.11164609336916329,0.15020981930150878,0.9950177161738506,0.6609318952017748,0.9348495887107614,0.33214818523487244,0.9805849629004999,0.9251945774968302,0.9968137103261582,0.3736842105263158,0.7421052631578949
trained,2,28,3,0.0,6.759298004150784,False,False,0.2125761026299741,0.0007,0.8837590841467781,0.0468682495026224,-0.20576509609189997,0.02379197497756195,0.5289773702242552,0.29079313178415644,-0.0318893069846672,0.043602879256977756,0.12238372919114715,0.29714248591078535,-0.03617313626873207,0.05499921939822646,0.8491205757576858,0.16016942504856285,-0.139600883655274,0.056439938995078286,0.5483116780295233,0.3537574504765812,-0.02630927340908632,0.09831276003582995,0.15020981930150878,1.0168722472144436,0.6475985618684414,0.921516255377428,0.33214818523487244,1.0023935356388025,0.9118612441634969,0.9834803769928249,0.13069367171581903,1.0060215758954727,0.9313267465574002,1.0333083281936828,0.5498228726656149,1.0152751843584882,0.8707857600497224,1.0909507680012576,0.9567147511025483,1.0149031457932576,0.8778410883319445,1.093115282739177,0.37298245614035086,0.74140350877193
trained,2,29,3,0.0,6.759298004150784,False,False,0.2183606709318188,0.0007,0.8491205757576858,0.030089865366241458,-0.19460088365527403,0.0014399389950782886,0.5483116780295233,0.1847456362106362,-0.08130927340908632,0.04331276003582995,0.15020981930150878,0.9854505364765783,0.5925985618684414,0.866516255377428,0.33214818523487244,0.9657583246643868,0.8568612441634968,0.9284803769928248,0.13069367171581903,0.9705109163657041,0.8763267465574003,0.9783083281936827,0.5498228726656149,0.9823952353823757,0.8157857600497225,1.0359507680012576,0.9567147511025483,0.9819259138209552,0.8228410883319445,1.038115282739177,0.9689631271603962,1.0330883527527366,0.974461161659774,1.1160314277903474,0.4329245233287159,1.0139554022413515,0.8765264968754369,1.144302477075483,0.7168285252051111,0.9830408797777624,1.900314169588978,2.1736208418160823,0.37008771929824563,0.7385087719298247
trained,2,30,1,0.0,6.759298004150784,False,False,0.21857961365278522,0.0007,0.5483116780295233,0.18096178407727503,-0.08297594007575299,0.04164609336916328,0.15020981930150878,0.9855146543996605,0.5909318952017748,0.8648495887107613,0.33214818523487244,0.9657961913528135,0.8551945774968301,0.9268137103261582,0.13069367171581903,0.9705777354379052,0.8746600798907336,0.976641661527016,0.5498228726656149,0.9825059398841285,0.8141190933830558,1.034284101334591,0.9567147511025483,0.9820362159100704,0.8211744216652778,1.0364486160725104,0.9689631271603962,1.0334228670298364,0.9727944949931073,1.1143647611236809,0.4329245233287159,1.0142086204365246,0.8748598302087703,1.1426358104088163,0.7168285252051111,0.9834456134327116,1.8986475029223113,2.171954175149416,0.36744833338759275,0.28247747578564136,11.38459414988685,11.623047510536662,0.37,0.7384210526315791
trained,2,31,3,0.11032241695481913,6.869620421105603,False,False,0.2537513715020679,0.00075,0.15020981930150878,0.5012139314326892,-0.26906810479822524,0.004849588710761357,0.13069367171581903,0.08002453540033715,0.014660079890733565,0.11664166152701606,0.5498228726656149,0.13917720510419382,-0.04588090661694423,0.17428410133459085,0.9567147511025483,0.14019211444201402,-0.038825578334722194,0.17644861607251036,0.9689631271603962,0.6338016472824042,0.11279449499310734,0.2543647611236808,0.4329245233287159,0.4631395146919461,0.01485983020877029,0.2826358104088164,0.7168285252051111,0.7296281124193983,1.0386475029223114,1.3119541751494155,0.36744833338759275,0.351042785211308,10.52459414988685,10.763047510536662,0.8738006917389173,0.357501537896095,11.358459922650011,11.417314029431012,0.49570243554808113,0.36961423904238366,11.515320612056923,11.697529694825835,0.32473684210526316,0.6931578947368423
trained,2,32,3,0.302305191306269,7.171925612411872,False,False,0.26471255279555467,0.0008,0.13069367171581903,0.08430475636832004,-0.07533992010926643,0.026641661527016063,0.9567147511025483,0.029875325518573866,-0.1288255783347222,0.08644861607251035,0.9689631271603962,0.5856964380756866,0.02279449499310734,0.16436476112368079,0.4329245233287159,0.3826793272544318,-0.07514016979122971,0.19263581040881642,0.7168285252051111,0.8610141671663194,0.9486475029223114,1.2219541751494156,0.36744833338759275,0.23720159050599282,10.43459414988685,10.673047510536662,0.8738006917389173,0.20953326262145675,11.268459922650012,11.327314029431012,0.49570243554808113,0.21428941575912927,11.425320612056924,11.607529694825836,0.10700698341074044,0.21399812239680938,11.6009873257028,11.704303692498264,0.540991099989281,0.22862392526240416,11.53157813189372,11.808688986256636,0.32,0.6884210526315792
trained,2,33,3,0.0,7.171925612411872,False,False,0.2788055711599407,0.0008,0.4329245233287159,0.18701130017462317,-0.2401401697912297,0.027635810408816422,0.7168285252051111,0.9442247153358623,0.7836475029223114,1.0569541751494156,0.36744833338759275,0.2839061279452556,10.26959414988685,10.508047510536663,0.8738006917389173,0.27826741325184345,11.103459922650012,11.162314029431013,0.49570243554808113,0.27147898812097243,11.260320612056924,11.442529694825835,0.10700698341074044,0.27217874341136594,11.435987325702799,11.539303692498263,0.540991099989281,0.25760561302132057,11.366578131893721,11.643688986256636,0.8083475055474241,0.25773208657046115,11.487160102864234,11.765958515604622,0.23001806795967317,0.2607744672546436,11.62820233115354,11.901299308131037,0.9983849601646385,0.24813449922184286,11.753581939272987,11.9494217671013,0.3113157894736842,0.6797368421052633
trained,2,34,1,0.0,7.171925612411872,False,False,0.2794796702778294,0.0008,0.7168285252051111,1.029360139525844,0.7553141695889781,1.0286208418160823,0.36744833338759275,0.30451724017437504,10.241260816553517,10.479714177203329,0.8738006917389173,0.2705449633365674,11.075126589316678,11.133980696097678,0.49570243554808113,0.2562021170559471,11.23198727872359,11.414196361492502,0.10700698341074044,0.2513815403195912,11.407653992369466,11.510970359164931,0.540991099989281,0.23811214596040958,11.338244798560387,11.615355652923302,0.8083475055474241,0.23314633701353352,11.4588267695309,11.73762518227129,0.23001806795967317,0.23012433811764788,11.599868997820208,11.872965974797705,0.9983849601646385,0.21512089824288355,11.725248605939653,11.921088433767967,0.25741753019570734,0.21651097824335963,11.745759159413582,11.994246615188555,0.3098245614035088,0.6782456140350879
trained,2,35,5,0.0,7.171925612411872,False,False,0.39593868010150896,0.0008,0.7168285252051111,0.23838992635112707,-0.24468583041102343,0.028620841816080732,0.36744833338759275,0.1070262746369338,9.241260816553515,9.479714177203327,0.8738006917389173,0.03391953784098605,10.075126589316676,10.133980696097677,0.49570243554808113,0.01321500051229839,10.23198727872359,10.4141963614925,0.10700698341074044,1.0800839661786698e-05,10.407653992369465,10.51097035916493,0.540991099989281,0.014246729996786752,10.338244798560385,10.6153556529233,0.8083475055474241,0.018697354727713583,10.458826769530898,10.737625182271287,0.23001806795967317,0.02829193497836097,10.599868997820206,10.872965974797703,0.9983849601646385,0.041271291061727514,10.725248605939653,10.921088433767965,0.25741753019570734,0.04353316830125588,10.74575915941358,10.994246615188553,0.25719298245614025,0.6256140350877194
trained,2,36,5,0.0,7.171925612411872,False,False,0.5033553699359287,0.0008,0.36744833338759275,0.10702345717292071,8.241260816553515,8.479714177203327,0.8738006917389173,0.03390288323655631,9.075126589316676,9.133980696097677,0.49570243554808113,0.013225836593533782,9.23198727872359,9.4141963614925,0.10700698341074044,1.0796393689306759e-05,9.407653992369465,9.51097035916493,0.540991099989281,0.014269328243081546,9.338244798560385,9.6153556529233,0.8083475055474241,0.01866935378749219,9.458826769530898,9.737625182271287,0.23001806795967317,0.028256510588347446,9.599868997820206,9.872965974797703,0.9983849601646385,0.04120973088494245,9.725248605939653,9.921088433767965,0.25741753019570734,0.04347567869487615,9.74575915941358,9.994246615188553,0.4694221430938589,0.04306756719910423,9.741186790626802,10.000408767885851,0.20456140350877186,0.5729824561403509
